,Mali,,,,Malio,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Malí,Malí,Mali,Mali,Mali,Mali,Mailí,Mali,Máli,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Mali,Malis,Mali,Mali,Mali,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South Africa,,,,Sudafriko,Südafrika,Zuid-Afrika,Sydafrika,Sydafrika,Sør-Afrika,Afrique du Sud,Sud-Àfrica,Sudáfrica,África do Sur,África do Sul,Sud Africa,Africa de Sud,Afrika e Jugut,an Afraic Theas,De Affrica,Nótia Afrikí,Južna Afrika,Južna Afrika,Južna Afrika,Yuzhna Afrika,Južna Afrika,južná Afrika,Jižní Afrika,Južna Afrika,Yuzhnaya Afrika,Afryka Południowa,Paŭdniovaja Afryka,Pivdenna Afryka,pietų Afrika,Dienvidāfrika,Dél-Afrika,Etelä-Afrikka,Lõuna-Aafrika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Colombia,,,,Kolombio,Kolumbien,Colombia,Colombia,Colombia,Colombia,Colombie,Colòmbia,Colombia,Colombia,Colômbia,Colombia,Columbia,Kolumbia,an Cholóim,Colombia,Kolomvía,Kolumbija,Kolumbija,Kolumbija,Kolumbiya,Kolumbija,Kolumbia,Kolumbie,Kolumbija,Kolumbiya,Kolumbia,Kalumbija,Kolumbiya,Kolumbija,Kolumbija,Colombia,Kolumbia,Kolumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ethiopia,,,,Etiopio,Äthiopien,Ethiopië,Etiopien,Etiopien,Etiopia,Ethiopie,Etiòpia,Etiopía,Etiopía,Etiópia,Etiopia,Etiopia,Etiopia,Aetóip,Ethiopia,Aithiopía,Etiopija,Etiopija,Etiopija,Etiopiya,Etiopija,Etiópia,Etiopie,Etiopija,Efiopiya,Etiopia,Efiopija,Efiopiya,Etiopija,Etiopija,Etiópia,Etiopia,Etioopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bolivia,,,,Bolivio,Bolivien,Bolivia,Bolivia,Bolivia,Bolivia,Bolivie,Bolívia,bolivia,Bolivia,Bolívia,Bolivia,Bolivia,Bolivia,An Bholaiv,Bolivia,Volivía,Bolivija,Bolivija,Bolivija,Boliviya,Bolivija,Bolívia,Bolívie,Bolivija,Boliviya,Boliwia,Balivija,Boliviya,Bolivija,Bolīvija,Bolívia,Bolivia,Boliivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mauritania,,,,Maŭritanio,Mauretanien,Mauritanië,Mauretanien,Mauretanien,Mauritania,Mauritanie,Mauritània,Mauritania,Mauritania,Mauritânia,La Mauritania,Mauritania,Mauritania,Mháratáin,Mauritania,Mavritanía,Mavretanija,Mauritanija,Mauritanija,Mavritaniya,Mavritanija,Mauritánia,Mauritánie,Mauritanija,Mavritaniya,Mauretania,Maŭrytanija,Mavrytaniya,Mauritanija,Mauritānija,Mauritánia,Mauritania,Mauritaania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Egypt,,,,Egiptujo,Ägypten,Egypte,Egypten,Egypten,Egypt,Egypte,Egipte,Egipto,Exipto,Egito,Egitto,Egipt,Egjipti,Éigipt,yr Aifft,Aígyptos,Egipt,Egipat,Egipat,Egipet,Egipet,Egypt,Egypt,Egipat,Yegipet,Egipt,Jehipiet,Yehypet,Egiptas,Ēģipte,Egyiptom,Egypti,Egiptus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tanzania,,,,Tanzanio,Tansania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzanie,Tanzània,Tanzania,Tanzania,Tanzânia,Tanzania,Tanzania,Tanzania,Tansáin,Tanzania,Tanzanía,Tanzanija,Tanzanija,Tanzanija,Tanzaniya,Tanzanija,Tanzánia,Tanzanie,Tanzanija,Tanzaniya,Tanzania,Tanzanija,Tanzaniya,Tanzanija,Tanzānija,Tanzánia,Tansania,Tansaania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nigeria,,,,Niĝerio,Nigeria,Nigeria,Nigeria,Nigeria,Nigeria,Nigeria,Nigèria,Nigeria,Nixeria,Nigéria,Nigeria,Nigeria,Nigeria,Nigéir,Nigeria,Nigiría,Nigerija,Nigerija,Nigerija,Nigeriya,Nigerija,Nigéria,Nigérie,Nigeria,Nigeriya,Nigeria,Nihieryja,Niheriya,Nigerija,Nigērija,Nigéria,Nigeria,Nigeeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Venezuela,,,,Venezuelo,Venezuela,Venezuela,Venezuela,Venezuela,Venezuela,Venezuela,Veneçuela,Venezuela,Venezuela,Venezuela,Venezuela,Venezuela,Venezuela,Veiniséala,Feneswela,Venezouéla,Venezuela,Venecuela,Venezuela,Venetsuela,Venecuela,Venezuela,Venezuela,Venecuela,Venesuela,Wenezuela,Vieniesuela,Venesuela,Venesuela,Venecuēla,Venezuela,Venezuela,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pakistan,,,,Pakistano,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistán,Paquistán,Paquistão,Pakistan,Pakistan,Pakistani,Phacastáin,Pacistan,Pakistán,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pákistán,Pakistan,Pakistan,Pakistan,Pakistan,Pakystan,Pakistanas,Pakistāna,Pakisztán,Pakistan,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Namibia,,,,Namibio,Namibia,Namibië,Namibia,Namibia,Namibia,Namibie,Namíbia,Namibia,Namibia,Namíbia,Namibia,Namibia,Namibia,Namaib,Namibia,Namímpia,Namibija,Namibija,Namibija,Namibiya,Namibija,Namíbia,Namibie,Namibia,Namibiya,Namibia,Namibija,Namibiya,Namibija,Namībija,Namíbia,Namibia,Namiibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mozambique,,,,Mozambiko,Mosambik,Mozambique,Moçambique,Mozambique,Mosambik,Mozambique,Moçambic,Mozambique,Mozambique,Moçambique,Mozambico,Mozambic,Mozambik,Mósaimbíc,Mozambique,Mozamvíki,Mozambik,Mozambik,Mozambik,Mozambik,Mozambik,Mozambik,Mosambik,Mozambik,Mozambik,Mozambik,Mazambik,Mozambik,Mozambikas,Mozambika,Mozambik,Mosambik,Mosambiik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Turkey,,,,Turkio,Truthahn,Kalkoen,Kalkon,Kalkun,Tyrkia,Turquie,Turquia,Pavo,Turquía,Peru,Tacchino,Curcan,Turqia,turcaí,Twrci,Tourkía,puran,Turska,purica,Turtsiya,Turcija,Turecko,krocan,Turska,Turtsiya,Indyk,Turcyja,Turechchyna,Turkija,Turcija,pulyka,Turkki,Türgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chile,,,,Ĉilio,Chile,Chili,Chile,Chile,Chile,Chili,Xile,Chile,Chile,Chile,Chile,Chile,Kili,an tSile,Chile,chilí,Čile,Čile,Čile,Chili,Čile,Čile,Chile,Čile,Chili,Chile,Čyli,Chyli,Čilė,Čīle,Chile,Chile,Tšiili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zambia,,,,Zambio,Sambia,Zambia,Zambia,Zambia,Zambia,Zambie,Zàmbia,Zambia,Zambia,Zâmbia,Zambia,Zambia,Zambia,an tSaimbia,Zambia,Zámpia,Zambija,Zambija,Zambija,Zambiya,Zambija,Zambia,Zambie,Zambija,Zambiya,Zambia,Zambija,Zambiya,Zambija,Zambija,Zambia,Sambia,Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Myanmar,,,,Mjanmao,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,Birmanie,Myanmar,Birmania,Myanmar,Mianmar,Myanmar,Myanmar,Mianmar,Maenmar,Myanmar,Mianmár,Mjanmar,Myanmar,Mianmar,Mianmar,Mjanmar,Mjanmarsko,Myanmar,Mjanmar,M'yanma,Myanmar,Mjanma,M'yanma,Mianmaras,Mjanma,Mianmar,Myanmar,Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,,,,Afganio,Afghanistan,Afghanistan,Afghanistan,Afghanistan,Afghanistan,Afghanistan,Afganistan,Afganistán,Afganistán,Afeganistão,Afghanistan,Afganistan,Afganistani,Afganastáin,Afghanistan,Afganistán,Afganistan,Afganistan,Afganistan,Afganistan,Avganistan,Afganistan,Afghánistán,Avganistan,Afganistan,Afganistan,Afhanistan,Afhanistan,Afganistanas,Afganistāna,Afganisztán,Afganistan,Afganistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South Sudan,,,,Suda Sudano,Südsudan,Zuid Soedan,södra Sudan,Sydsudan,Sør-Sudan,Soudan du sud,Sudan del Sud,Sudán del Sur,Sudán do Sur,Sudão do Sul,Sudan del Sud,Sudul Sudanului,Sudani i Jugut,an tSúdáin Theas,De Swdan,Nótio Soudán,Južni Sudan,Južni Sudan,Južni Sudan,Yuzhen Sudan,Južen Sudan,Južný Sudán,jižní Súdán,Južni Sudan,yuzhnyy Sudan,Południowy Sudan,Paŭdniovy Sudan,Pivdennyy Sudan,Pietų Sudanas,Dienvidsudāna,Dél Szudán,eteläsudan,Lõuna-Sudaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,France,,,,Francio,Frankreich,Frankrijk,Frankrike,Frankrig,Frankrike,France,França,Francia,Francia,França,Francia,Franţa,Franca,Fhrainc,Ffrainc,Gallía,Francija,Francuska,Francuska,Frantsiya,Francija,Francúzsko,Francie,Francuska,Frantsiya,Francja,Francyja,Frantsiya,Prancūzija,Francija,Franciaország,Ranska,Prantsusmaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Somalia,,,,Somalio,Somalia,Somalië,Somalia,Somalia,Somalia,Somalie,Somàlia,Somalia,Somalia,Somália,Somalia,Somalia,Somali,an tSomáil,Somalia,Somalía,Somalija,Somalija,Somalija,Somaliya,Somalija,Somálsko,Somálsko,Somalija,Somali,Somali,Samali,Somali,Somalis,Somālija,Szomália,Somalia,Somaalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Central African Republic,,,,Centafrika Respubliko,Zentralafrikanische Republik,Centraal Afrikaanse Republiek,Centralafrikanska republiken,Den Centralafrikanske Republik,Den sentralafrikanske republikk,République centrafricaine,República Centreafricana,República Centroafricana,República Centroafricana,República Centro-Africana,Repubblica Centrafricana,Republica Centrafricană,Republika e Afrikës Qendrore,Poblacht na hAfraice Láir,Gweriniaeth Canolbarth Affrica,Dimokratía Kentrikís Afrikís,centralna afriška republika,Centralnoafrička Republika,Centralna Afrička Republika,Tsentralnoafrikanska republika,Centralnoafrikanska Republika,Stredoafrická republika,Středoafrická republika,Centralna Afrička Republika,Tsentral'no-Afrikanskaya Respublika,Republika Środkowoafrykańska,Centraĺna-Afrykanskaja Respublika,Tsentralʹnoafrykansʹka Respublika,Centrine Afrikos Respublika,Centrālāfrikas Republika,Közép-Afrikai Köztársaság,Keski-Afrikan tasavalta,Kesk-Aafrika Vabariik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ukraine,,,,Ukrainio,Ukraine,Oekraïne,Ukraina,Ukraine,Ukraina,Ukraine,Ucraïna,Ucrania,Ucraína,Ucrânia,Ucraina,Ucraina,Ukrainë,Úcráin,Wcráin,Oukranía,Ukrajina,Ukrajina,Ukrajina,Ukraĭna,Ukraina,Ukrajina,Ukrajina,Ukrajina,Ukraina,Ukraina,Ukraina,Ukrayina,Ukraina,Ukraina,Ukrajna,Ukraina,Ukraina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Madagascar,,,,Madagaskaro,Madagaskar,Madagascar,Madagaskar,Madagaskar,Madagaskar,Madagascar,Madagascar,Madagascar,Madagascar,Madagáscar,Madagascar,Madagascar,Madagaskari,Madagascar,Madagascar,Madagaskári,Madagaskar,Madagaskar,Madagaskar,Madagaskar,Madagaskar,Madagaskar,Madagaskar,Madagascar,Madagaskar,Madagaskar,Madahaskar,Madahaskar,Madagaskaras,Madagaskara,Madagaszkár,Madagaskar,Madagaskar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Botswana,,,,Bocvano,Botswana,Botswana,Botswana,Botswana,Botswana,Botswana,Botswana,Botsuana,Botswana,Botsuana,Botswana,Botswana,Botsvana,Bhotsuáin,Botswana,Botsouána,Bocvana,Bocvana,Bocvana,Bot·svana,Bocvana,Botswana,Botswana,Bocvana,Botsvana,Botswana,Batsvana,Bot·svana,Botsvana,Botsvāna,Botswana,Botswana,Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kenya,,,,Kenjo,Kenia,Kenia,Kenya,Kenya,Kenya,Kenya,Kenya,Kenia,Quenia,Quênia,Kenia,Kenya,Kenia,an Chéinia,Cenia,Kenýa,Kenija,Kenija,Kenija,Keniya,Kenija,Keňa,Keňa,Kenija,Keniya,Kenia,Kienija,Keniya,Kenija,Kenija,Kenya,Kenia,Keenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yemen,,,,Jemeno,Jemen,Jemen,Jemen,Yemen,Jemen,Yémen,Iemen,Yemen,Iemen,Iémen,Yemen,Yemen,Jemeni,Éimin,Yemen,Gémeni,Jemen,Jemen,Jemen,Ĭemen,Jemen,Jemen,Jemen,Jemen,Yyemen,Jemen,Jemien,Yemen,Jemenas,Jemena,Jemen,Jemen,Jeemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,France (metropolitan),,,,Francio (metropoliteno),Frankreich (Großstadt),Frankrijk (grootstedelijke),Frankrike (metropolitan),Frankrig (metropolitan),Frankrike (metropolitan),France (métropolitaine),França (metropolitana),Francia (metropolitana),Francia (metropolitana),França (metropolitana),Francia (metropolitana),Franța (metropolitană),Francë (metropolitane),An Fhrainc (Cathrach),Ffrainc (metropolitan),Gallía (mitropolitikí),Francija (metropolitanska),Francuska (metropolitan),Francuska (metropolitanska),Frantsiya (metropoliya),Francija (mitropolit),Francúzsko (metropolitné),Francie (metropolitní),Francuska (metropolit),Frantsiya (metropoliya),Francja (metropolita),Francyja (mietrapolija),Frantsiya (metropoliya),Prancūzija (didmiestis),Francija (metropole),Franciaország (nagyvárosi),Ranska (pääkaupunki),Prantsusmaa (suurlinna),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thailand,,,,Tajlando,Thailand,Thailand,Thailand,Thailand,Thailand,Thaïlande,Tailàndia,Tailandia,Tailandia,Tailândia,Tailandia,Tailanda,Tajlandë,Téalainn,Gwlad Thai,Taïlándi,Tajska,Tajland,Tajland,Taĭland,Tajland,Thajsko,Thajsko,Tajland,Tailand,Tajlandia,Tajland,Tayiland,Tailandas,Taizeme,Thaiföld,Thaimaa,Tai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,espanya,,,Hispanio,Spanien,Spanje,Spanien,Spanien,Spania,Espagne,Espanya,España,España,Espanha,Spagna,Spania,Spanja,an Spáinn,Sbaen,Ispanía,Španija,Španija,Španjolska,Ispaniya,Španija,Španielsko,Španělsko,Spain,Ispaniya,Hiszpania,Ispanija,Ispaniya,Ispanija,Spānija,Spanyolország,Espanja,Hispaania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Turkmenistan,,,,Turkmenio,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkménistan,Turkmenistan,Turkmenistán,Turkmenistán,Turcomenistão,Turkmenistan,Turkmenistan,Turkmenistani,Tuircméanastáin,Tyrcmenistan,Tourkmenistán,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkménsko,Turkmenistán,Turkmenistan,Turkmenistan,Turkmenia,Turkmienistan,Turkmenistan,Turkmėnistanas,Turkmenistāna,Türkmenisztán,Turkmenistan,Türkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cameroon,,,,Kamerunio,Kamerun,Kameroen,Kamerun,Cameroun,Kamerun,Cameroun,Camerun,Camerún,Camerún,Camarões,Camerun,Camerun,Kamerun,Camarún,Camerŵn,Kameroún,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamerun,Kamierun,Kamerun,Kamerūnas,Kamerūna,Kamerun,Kamerun,Kamerun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Papua New Guinea,,,,Papua Nova Gvineo,Papua Neu-Guinea,Papoea-Nieuw-Guinea,Papua Nya Guinea,Papua Ny Guinea,Papua Ny-Guinea,Papouasie Nouvelle Guinée,Papua Nova Guinea,Papúa Nueva Guinea,Papúa Nova Guinea,Papua Nova Guiné,Papua Nuova Guinea,Papua Noua Guinee,Papua Guinea e Re,Nua-Ghuine Phapua,Papwa Gini Newydd,Papoúa Néa Gouinéa,Papua Nova Gvineja,Papua Nova Gvineja,Papua Nova Gvineja,Papua-Nova Gvineya,Papua Nova Gvineja,Papua-Nová Guinea,Papua-Nová Guinea,Papua Nova Gvineja,Papua - Novaya Gvineya,Papua Nowa Gwinea,Papua-Novaja Hvinieja,Papua-Nova Hvineya,Papua Naujoji Gvinėja,Papua Jaungvineja,Pápua Új-Guinea,Papua-Uusi-Guinea,Paapua Uus-Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sweden,,,,Svedio,Schweden,Zweden,Sverige,Sverige,Sverige,Suède,Suècia,Suecia,Suecia,Suécia,Svezia,Suedia,Suedia,an tSualainn,Sweden,Souidía,Švedska,Švedska,Švedska,Shvetsiya,Švedska,Švédsko,Švédsko,Sveden,Shvetsiya,Szwecja,Šviecyja,Shvetsiya,Švedija,Zviedrija,Svédország,Ruotsi,Rootsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Uzbekistan,,,,Uzbekio,Usbekistan,Oezbekistan,Uzbekistan,Usbekistan,Usbekistan,Ouzbékistan,Uzbekistan,Uzbekistán,Uzbekistán,Uzbequistão,Uzbekistan,Uzbekistan,Uzbekistani,Úisbéiceastáin,Wsbecistan,Ouzmpekistán,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistán,Uzbekistan,Uzbekistan,Uzbekistan,Uzbiekistan,Uzbekystan,Uzbekistanas,Uzbekistāna,Üzbegisztán,Uzbekistan,Usbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Morocco,,,,Maroko,Marokko,Marokko,Marocko,Marokko,Marokko,Maroc,el Marroc,Marruecos,Marrocos,Marrocos,Marocco,Maroc,Maroku,Maracó,Morocco,Maróko,Maroko,Maroko,Maroko,Maroko,Maroko,Maroko,Maroko,Maroko,Marokko,Maroko,Maroka,Marokko,Marokas,Maroka,Marokkó,Marokko,Maroko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Iraq,,,,Irako,Irak,Irak,Irak,Irak,Irak,Irak,Iraq,Irak,Iraq,Iraque,Iraq,Irak,Iraku,Iaráic,Irac,Irák,Irak,Irak,Irak,Irak,Irak,Iraku,Irák,Irak,Irak,Irak,Irak,Irak,Irakas,Irāka,Irak,Irak,Iraak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Paraguay,,,,Paragvajo,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguai,Paraguay,Paraguai,Paraguai,Paraguay,Paraguay,Paraguaj,Paragua,Paraguay,Paragouái,Paragvaj,Paragvaj,Paragvaj,Paragvaĭ,Paragvaj,Paraguaj,Paraguay,Paragvaj,Paragvay,Paragwaj,Parahvaj,Parahvay,Paragvajus,Paragvaja,Paraguay,Paraguay,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zimbabwe,,,,Zimbabvo,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabue,Zimbabue,Zimbábue,Zimbabwe,Zimbabwe,Zimbabve,An tSiombáib,Zimbabwe,Zimpámpoue,Zimbabve,Zimbabve,Zimbabve,Zimbabve,Zimbabve,Zimbabwe,Zimbabwe,Zimbabve,Zimbabve,Zimbabwe,Zimbabve,Zimbabve,Zimbabvė,Zimbabve,Zimbabwe,Zimbabwe,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Norway,,,,Norvegio,Norwegen,Noorwegen,Norge,Norge,Norge,Norvège,Noruega,Noruega,Noruega,Noruega,Norvegia,Norvegia,Norvegjia,An Iorua,Norwy,Norvigía,Norveška,Norveška,Norveška,Norvegiya,Norveška,Nórsko,Norsko,Norveška,Norvegiya,Norwegia,Narviehija,Norvehiya,Norvegija,Norvēģija,Norvégia,Norja,Norra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Japan,,,,Japanio,Japan,Japan,Japan,Japan,Japan,Japon,Japó,Japón,Xapón,Japão,Giappone,Japonia,Japonia,tSeapáin,Japan,Iaponía,Japonska,Japan,Japan,Yaponiya,Japonija,Japonsko,Japonsko,Japan,Yaponiya,Japonia,Japonija,Yaponiya,Japonija,Japāna,Japán,Japani,Jaapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Germany,,,,Germanujo,Deutschland,Duitsland,Tyskland,Tyskland,Tyskland,Allemagne,Alemanya,Alemania,Alemaña,Alemanha,Germania,Germania,Gjermania,an Ghearmáin,Almaen,Germanía,Nemčija,Njemačka,Njemačka,Germaniya,Germanija,Nemecko,Německo,Nemačka,Germaniya,Niemcy,Niamieččyna,Nimechchyna,Vokietija,Vācija,Németország,Saksa,Saksamaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Congo,,,,Kongo,Kongo,Congo,Kongo,Congo,Kongo,Congo,Congo,Congo,Congo,Congo,Congo,Congo,Kongo,Chongó,Congo,Konkó,Kongo,Kongo,Kongo,Kongo,Kongo,Kongo,Kongo,Kongo,Kongo,Kongo,Konha,Konho,Kongas,Kongo,Kongó,Kongo,Kongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finland,,,,Finnlando,Finnland,Finland,Finland,Finland,Finland,Finlande,Finlàndia,Finlandia,Finlandia,Finlândia,Finlandia,Finlanda,Finlanda,an Fhionlainn,Ffindir,Finlandía,Finska,Finska,Finska,Finlandiya,Finska,Fínsko,Finsko,Finland,Finlyandiya,Finlandia,Finliandyja,Finlyandiya,Suomija,Somija,Finnország,Suomi,Soome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vietnam,,,,Vjetnamio,Vietnam,Vietnam,Vietnam,Vietnam,Vietnam,Viêt Nam,Vietnam,Vietnam,Vietnam,Vietnã,Vietnam,Vietnam,Vietnami,Vítneam,Fietnam,Vietnám,Vietnam,Vijetnam,Vijetnam,Vietnam,Vietnam,Vietnam,Vietnam,Vijetnam,V'yetnam,Wietnam,Vjetnam,V'yetnam,Vietnamas,Vjetnama,Vietnam,Vietnam,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Malaysia,,,,Malajzio,Malaysia,Maleisië,Malaysia,Malaysia,Malaysia,Malaisie,Malàisia,Malasia,Malaisia,Malásia,Malaysia,Malaezia,Malajzia,Mhalaeisia,Malaysia,Malaisía,Malezija,Malezija,Malezija,Malaĭziya,Malezija,Malajzia,Malajsie,Malezija,Malayziya,Malezja,Malajzija,Malayziya,Malaizija,Malaizija,Malaysia,Malesia,Malaisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Norway (mainland),,,,Norvegio (kontinento),Norwegen (Festland),Noorwegen (vasteland),Norge (fastlandet),Norge (fastlandet),Norge (fastlandet),Norvège (continent),Noruega (continental),Noruega (continental),Noruega (continental),Noruega (continente),Norvegia (continente),Norvegia (continental),Norvegjia (kontinent),an Iorua (mórthír),Norwy (tir mawr),Norvigía (ipeirotikí chóra),Norveška (celina),Norveška (kopno),Norveška (kopno),Norvegiya (kontinentalna chast),Norveška (kopnoto),Nórsko (pevnina),Norsko (pevnina),Norveška (kopno),Norvegiya (materik),Norwegia (kontynent),Narviehija (maciaryk),Norvehiya (materykova chastyna),Norvegija (žemyninė dalis),Norvēģija (kontinentālā daļa),Norvégia (szárazföld),Norja (manner),Norra (mandriosa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ivory Coast,,,,Ebura Bordo,Elfenbeinküste,Ivoorkust,Elfenbenskusten,Elfenbenskysten,Elfenbenskysten,Côte d'Ivoire,Costa d'Ivori,Costa de Marfil,Costa de Marfil,Costa do Marfim,Costa d'Avorio,coasta de Fildes,Bregu i Fildishtë,Cósta Eabhair,Arfordir Ifori,Aktí Elefantostoú,Slonokoščena obala,Obala Slonovače,Obala Slonovače,Bryag na slonovata kost,Bregot na Slonovata Koska,Pobrežie Slonoviny,Pobřeží slonoviny,Obala Slonovače,Kot-d'Ivuar,Wybrzeże Kości Słoniowej,Bierah Slanovaj Kosci,Bereh Slonovoyi Kistky,Dramblio kaulo krantas,Kotdivuāra,Elefántcsontpart,Norsunluurannikko,Elevandiluurannik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Poland,,,,Pollando,Polen,Polen,Polen,Polen,Polen,Pologne,Polònia,Polonia,Polonia,Polônia,Polonia,Polonia,Polonia,an Pholainn,Gwlad Pwyl,Polonía,Poljska,Poljska,Poljska,Polsha,Polska,Poľsko,Polsko,Poljska,Pol'sha,Polska,Poĺščy,Polʹshcha,Lenkija,Polija,Lengyelország,Puola,Poola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oman,,,,Omano,Oman,Oman,oman,Oman,Oman,Oman,Oman,Omán,Omán,Omã,Oman,Oman,Omani,Óman,Oman,Omán,Oman,Oman,Oman,Oman,Oman,Omán,Omán,Oman,Oman,Oman,Aman,Oman,Omanas,Omāna,Omán,Oman,Omaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Italy,,,,Italio,Italien,Italië,Italien,Italien,Italia,Italie,Itàlia,Italia,Italia,Itália,Italia,Italia,Italia,an Iodáil,Eidal,Italía,Italija,Italija,Italija,Italiya,Italija,Taliansko,Itálie,Italija,Italiya,Włochy,Italija,Italiya,Italija,Itālija,Olaszország,Italia,Itaalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Philippines,,,,Filipinoj,Philippinen,Filippijnen,Filippinerna,Filippinerne,Filippinene,Philippines,Filipines,Filipinas,Filipinas,Filipinas,Filippine,Filipine,Filipinet,hOileáin Fhilipíneacha,Pilipinas,Filippínes,Filipini,Filipini,Filipini,Filipinite,Filipini,Filipíny,Filipíny,Filipini,Filippiny,Filipiny,Filipiny,Filippiny,Filipinai,Filipīnas,Fülöp-szigetek,Filippiinit,Filipiinid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
